Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
100,"Alan Chan, Rebecca Salganik, Alva Markelius, Chris Pang, Nitarshan Rajkumar, Dmitrii Krasheninnikov, Lauro Langosco, Zhonghao He, Yawen Duan, Micah Carroll, Michelle Lin, Alex Mayhew, Katherine M. Collins, Maryam Molamohammadi, John Burden, Wanru Zhao, Shalaleh Rismani, Konstantinos Voudouris, Umang Bhatt, Adrian Weller, David Krueger, Tegan Maharaj",Harms from Increasingly Agentic Algorithmic Systems,2023,,,https://doi.org/10.1145/3593013.3594033,,110,2026-05-27 20:41:01,article,10.1145/3593013.3594033,,,,,651,666,100,33.33,10,22,3,"Research in Fairness, Accountability, Transparency, and Ethics (FATE)1 has established many sources and forms of algorithmic harm, in domains as diverse as health care, finance, policing, and recommendations. Much work remains to be done to mitigate the serious harms of these systems, particularly those disproportionately affecting marginalized communities. Despite these ongoing harms, new systems are being developed and deployed, typically without strong regulatory barriers, threatening the perpetuation of the same harms and the creation of novel ones. In response, the FATE community has emphasized the importance of anticipating harms, rather than just responding to them. Anticipation of harms is especially important given the rapid pace of developments in machine learning (ML). Our work focuses on the anticipation of harms from increasingly agentic systems. Rather than providing a definition of agency as a binary property, we identify 4 key characteristics which, particularly in combination, tend to increase the agency of a given algorithmic system: underspecification, directness of impact, goal-directedness, and long-term planning. We also discuss important harms which arise from increasing agency – notably, these include systemic and/or long-range impacts, often on marginalized or unconsidered stakeholders. We emphasize that recognizing agency of algorithmic systems does not absolve or shift the human responsibility for algorithmic harms. Rather, we use the term agency to highlight the increasingly evident fact that ML systems are not fully under human control. Our work explores increasingly agentic algorithmic systems in three parts. First, we explain the notion of an increase in agency for algorithmic systems in the context of diverse perspectives on agency across disciplines. Second, we argue for the need to anticipate harms from increasingly agentic systems. Third, we discuss important harms from increasingly agentic systems and ways forward for addressing them. We conclude by reflecting on implications of our work for anticipating algorithmic harms from emerging systems.",https://dl.acm.org/doi/pdf/10.1145/3593013.3594033,
89,"Han Yan, Md. Qamruzzaman, Sylvia Kor","Nexus between Green Investment, Fiscal Policy, Environmental Tax, Energy Price, Natural Resources, and Clean Energy—A Step towards Sustainable Development by Fostering Clean Energy Inclusion",2023,Sustainability,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/su151813591,,147,2026-05-27 20:41:01,article,10.3390/su151813591,2071-1050,,15,18,13591,13591,89,29.67,30,3,3,"This study aims to examine the relationship between green investment (GI), fiscal policy (FP), environmental tax (ET), energy price (EP), natural resource rent (NRR), and the consumption of clean energy (CE) to promote sustainable development in Cambodia for the period 1990–2021. The study implemented linear and nonlinear frameworks to document explanatory variables’ potential effects on clean energy consumption in the long and short run. The research findings demonstrate a robust and favorable connection between GI, FP, ET and CE, both in the long term and short term. An augmentation in GI results in the establishment of sustainable growth in the utilization of renewable energy, thereby underscoring the significance of green initiatives in advancing clean energy technologies. Fiscal policies, encompassing tax incentives and subsidies, exert a substantial and enduring influence on expanding renewable energy sources. Implementing environmental taxes catalyzes the demand for clean energy, significantly preserving the environment and promoting sustainable energy practices. Furthermore, the study illuminates the inverse correlation between oil prices and REC. Adopting renewable energy sources may face obstacles in the form of elevated oil prices, as conventional energy sources maintain a cost advantage. On the contrary, decreased oil prices and natural resource rent incentivize transitioning towards using clean energy. Countries that heavily depend on the export of natural resources may display a reduced inclination to invest in renewable energy, commonly called the “resource curse” phenomenon. This study provides valuable insights into the intricate interplay of multiple factors that influence renewable energy consumption and contribute to sustainable development. Policymakers, businesses, and researchers can employ these findings to develop productive strategies that advance the inclusion of clean energy, tackle potential challenges, and cultivate a more environmentally friendly and sustainable future.",https://www.mdpi.com/2071-1050/15/18/13591/pdf?version=1695106509,
51,"Milad Haghani, Soheil Sabri, Chris De Gruyter, Ali Ardeshiri, Zahra Shahhoseini, Thomas W. Sanchez, Michele Acuto",The landscape and evolution of urban planning science,2023,Cities,Elsevier BV,https://doi.org/10.1016/j.cities.2023.104261,,372,2026-05-27 20:41:01,article,10.1016/j.cities.2023.104261,0264-2751,,136,,104261,104261,51,17.00,7,7,3,"The science of urban planning has drawn on a wide range of disciplines and research perspectives. This makes it challenging to define the boundaries and directions of the field. Here, nearly 100,000 articles on urban planning are analysed to objectively determine divisions, temporal trends and influential references and actors of urban planning. In terms of the structural composition, four broad divisions are identified: (1) governance and policy, (2) economics and markets, (3) housing and (4) built and natural environment. In terms of the temporal evolution, the earliest trends were related to “welfare economics”, “agglomeration economies”, “urban economics”, and “urban growth machine”. During the 1980s and 1990s, the focus moved towards “regional policy and development”, “social welfare”, and “urban renaissance”. This trend continued during the 2000s and 2010s, heading to “urban morphology”, “participatory planning”, “urban sociology”, “global cities”, and “political economy”. The field has recently headed towards areas of “resilience”, “smart cities” and “urban green space”. These transitions have been derivative, and the paradigm shifts have been very gradual. Another key observation is a notable increase in author connectivity and international collaboration. The results provide objective insights into how the science of urban planning has historically transitioned and where it is headed.",https://doi.org/10.1016/j.cities.2023.104261,
45,"Jianxian Wu, Xin Nie, Han Wang",Are policy mixes in energy regulation effective in curbing carbon emissions? Insights from China's energy regulation policies,2023,Journal of Policy Analysis and Management,Wiley,https://doi.org/10.1002/pam.22535,,446,2026-05-27 20:41:01,article,10.1002/pam.22535,0276-8739,,43,4,1152,1184,45,15.00,15,3,3,"Abstract We consider the policy mixes of three categories of energy regulation policies in China: renewable energy law (mandatory policy), low‐carbon city pilot (voluntary policy), and carbon emissions trading system (market‐based policy). The mix of mandatory, voluntary, and market‐based policies mitigates 4.359 million metric tons of carbon emissions. Voluntary and market‐based energy policies work, while mandatory policy fails due to rent‐seeking by local officials. Policy mixes are more effective in undeveloped and politically average regions than in developed and politically rich ones. Government attention, industrial structure, and green innovation are the economic mechanisms; consistency, coherence, credibility, and comprehensiveness are the policy mechanisms. Our study highlights that policy category, rather than policy quantity, matters more in determining policy effect.",https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/pam.22535,
43,"Yupal Shukla, Sita Mishra, Ravi Chatterjee, Vibha Arora",Consumer minimalism for sustainability: Exploring the determinants of rental consumption intention,2023,Journal of Consumer Behaviour,Wiley,https://doi.org/10.1002/cb.2219,,463,2026-05-27 20:41:01,article,10.1002/cb.2219,1472-0817,,23,2,514,529,43,14.33,11,4,3,"Abstract The burgeoning growth of a sharing economy model in the form of a rental business has created a keen interest in understanding various underlying factors that go on to impact consumer behavior. This article aims to understand the antecedents of “rental consumption,” and also examines the concepts of consumer familiarity and minimalism, perceived reputation, ascription responsibility, and perceived consumer effectiveness with the moderating role of consumer skepticism. We empirically tested our proposed framework and examined the mediating role of consumer minimalism vis‐à‐vis its impact on rental consumption behavior. We analyzed data ( N = 365) with structural equation modeling AMOS 25 and Process Macro. The findings presumably would enhance the literature on the “sharing economy” by integrating the VBN theory, consumer minimalism, and rental consumption intention. We conclude with theoretical contributions and forward‐looking research directions that emphasize the shift in consumer behavior with minimalistic value, and its implications for organizations operating in a sharing economy.",https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cb.2219,
41,"Carlos Garriga, Pedro Gete, Athena Tsouderou",The economic effects of real estate investors,2023,Real Estate Economics,Wiley,https://doi.org/10.1111/1540-6229.12427,,501,2026-05-27 20:41:01,article,10.1111/1540-6229.12427,1080-8620,,51,3,655,685,41,13.67,14,3,3,"Abstract We show five new results about small‐ and medium‐sized real estate investors (SMREI) who participate through legal entities in US housing markets. First, SMREI have the largest growth across all cities post Great Recession, in contrast to Wall Street Landlords who concentrate in superstar cities. Second, SMREI increase house price growth and price‐to‐income ratio, especially in the bottom price tier. Third, this effect is reversed as investors trigger a medium‐run supply response. Fourth, in areas with a high supply elasticity, SMREI affect rents more than prices. Finally, SMREI change the composition of the housing stock in favor of multifamily units.",https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1540-6229.12427,
40,"David Rey-Blanco, José L. Zofío, Julio González Arias",Improving hedonic housing price models by integrating optimal accessibility indices into regression and random forest analyses,2023,Expert Systems with Applications,Elsevier BV,https://doi.org/10.1016/j.eswa.2023.121059,,511,2026-05-27 20:41:01,article,10.1016/j.eswa.2023.121059,0957-4174,,235,,121059,121059,40,13.33,13,3,3,"Location indices are key in explaining variation in house prices. However, the definition of comprehensive indices capturing all locational features, along with their efficient and timely calculation, is usually one of the most complex dimensions of house price modeling. Existing difficulties result in partial location specifications, mostly due to three hurdles: (1) there is not a consensus on the best method to construct these indices, (2) what features (variables) to include: labor, demographic, commuting, etc., and (3) its creation requires granular and updated datasets. We introduce a methodology based on computer algorithms to create car and walk accessibility indices that address the previous concerns and capture location interactions among a wide range of variables. The selection of variables is based on an automated search of the best performing utility bearing gravitational accessibility indices for price prediction. Once these optimal indices are obtained, the method applies principal components analysis to secure their orthogonality. Using a unique dataset from a leading real estate portal in Europe, we illustrate and test for the city of Madrid their applicability in several house asking price models that are estimated using regression analysis and random forests (as a representative family of machine learning techniques). The experimental analysis reveals that using the optimal indices results in significant improvements in accuracy, for both regression-based models (13%) and random forests (21.6%), while achieving a substantial reduction in spatial autocorrelation (around 35%). The generated indices are clearly interpretable, which makes them a valuable tool for urban analyses (planning, transportation, sustainability, etc.). Finally, the methodology can be extended to other types of real state (commercial, industrial, etc.) and location (country, region, etc.).",https://doi.org/10.1016/j.eswa.2023.121059,
39,"Kai Ding, Wei Chong Choo, Keng Yap Ng, Qing Zhang",Exploring changes in guest preferences for Airbnb accommodation with different levels of sharing and prices: Using structural topic model,2023,Frontiers in Psychology,Frontiers Media,https://doi.org/10.3389/fpsyg.2023.1120845,,516,2026-05-27 20:41:01,article,10.3389/fpsyg.2023.1120845,1664-1078,,14,,1120845,1120845,39,13.00,10,4,3,"Introduction: Online reviews have become an important source of information for investigating customers' consumption experiences in academic studies. In the context of sharing economy-based accommodation, various studies have been conducted to investigate the user experience of Airbnb by analyzing online reviews; however, most previous Airbnb studies had focused on analyzing the user experience of Airbnb at a holistic level without distinguishing the accommodation attributes of Airbnb. Therefore, this article aimed to investigate how the preferences revealed by Airbnb users in online reviews vary across Airbnb listings with different levels of sharing and price ranges. Methods: This study analyzed 181,190 online reviews under Airbnb listings in Kuala Lumpur, Malaysia, using the structural topic model (STM). Results: This study identified 21 topics related to Airbnb service and product attributes. Discussion: property are more concerned with the utilitarian value. The purposes of the host-guest interaction were also found to differ between these two types of Airbnb accommodations. Regarding the effect of listing prices on users' preferences, findings reveal that those staying at lower-priced rooms were more concerned about the convenience of exploring the surrounding area, while those who stayed at higher-priced rooms were more concerned about the surrounding environment and the interior facilities of the property.",https://www.frontiersin.org/articles/10.3389/fpsyg.2023.1120845/pdf,
38,"Chuan Zhao, Fuxi Liu",Impact of housing policies on the real estate market - Systematic literature review,2023,Heliyon,Elsevier BV,https://doi.org/10.1016/j.heliyon.2023.e20704,,531,2026-05-27 20:41:01,review,10.1016/j.heliyon.2023.e20704,2405-8440,,9,10,,,38,12.67,19,2,3,"Real estate majorly contributes to the national gross domestic product (GDP) growth, occupying an important position in the national economy. It is the largest fixed asset for households. The real estate market is associated with a wide range of economic aspects with more upstream and downstream enterprises. Simultaneously, the factors affecting the real estate market are complex and variable. Fluctuations in the real estate market affect the entire economic system. This requires the government to formulate relevant housing policies to stabilize the operation of the real estate market. Therefore, it is meaningful to study the impact of housing policies on the real estate market and provide reasonable opinions for the housing sector in formulating policies. This study adopts a systematic quantitative literature review to examine the impact of housing policies on the real estate market. This study finds that housing policies affecting the real estate market can be divided into the following three categories: monetary, tax, and macro-prudential policies. Changes in supply and demand in the real estate market primarily reflect the effectiveness of policies, with housing price factors as the transmission mechanism. Furthermore, the influence of housing policies from different countries and regions on real estate market factors is compared to provide a reference for scholars to pursue further study.",http://www.cell.com/article/S2405844023079124/pdf,
38,"Richmond Y. Wong, Jason Valdez, Ashten Alexander, Ariel Chiang, Olivia Quesada, James Pierce",Broadening Privacy and Surveillance: Eliciting Interconnected Values with a Scenarios Workbook on Smart Home Cameras,2023,,,https://doi.org/10.1145/3563657.3596012,,543,2026-05-27 20:41:01,preprint,10.1145/3563657.3596012,,,,,1093,1113,38,12.67,6,6,3,"We use a design workbook of speculative scenarios as a values elicitation activity with 14 participants. The workbook depicts use case scenarios with smart home camera technologies that involve surveillance and uneven power relations. The scenarios were initially designed by the researchers to explore scenarios of privacy and surveillance within three social relationships involving “primary” and “non-primary” users: Parents-Children, Landlords-Tenants, and Residents-Domestic Workers. When the scenarios were utilized as part of a values elicitation activity with participants, we found that they reflected on a broader set of interconnected social values beyond privacy and surveillance, including autonomy and agency, physical safety, property rights, trust and accountability, and fairness. The paper suggests that future research about ethical issues in smart homes should conceptualize privacy as interconnected with a broader set of social values (which can align or be in tension with privacy), and reflects on considerations for doing research with non-primary users.",https://dl.acm.org/doi/pdf/10.1145/3563657.3596012,
38,"André Janse van Rensburg, Carrie Brooke‐Sumner",Intersectoral and multisectoral approaches to enable recovery for people with severe mental illness in low- and middle-income countries: A scoping review,2023,Cambridge Prisms Global Mental Health,Cambridge University Press,https://doi.org/10.1017/gmh.2023.10,,546,2026-05-27 20:41:01,review,10.1017/gmh.2023.10,2054-4251,,10,,,,38,12.67,19,2,3,"The needs of people with severe mental illness are complex and require a range of services embedded in well-coordinated systems of care to enable recovery, promote well-being and optimise social integration. The concept of recovery is strongly rooted in the centrality of multi and intersectoral systems of care, and, while multi and -intersectoral dimensions of mental health systems have been highlighted in analyses focusing on high-income regions, little has been elaborated in terms of these approaches in the recovery of people with severe mental illness (SMI) in low- and middle-income countries (LMICs). The aim of this review was to identify and describe multi and intersectoral approaches underpinning community-based SMI recovery interventions in LMICs. A scoping review was carried out following the following steps: (1) Objectives for the review were developed and refined; (2) A systematic search of databases (EbscoHost, PubMed, Google Scholar) and previous reviews were undertaken from 2012 to 2022, where relevant papers were identified; (3) Papers with a focus on SMI and recovery, a specific description of an intervention, located in LMICs, with explicit linkages between sectors, and published in English, were selected for inclusion; (4) Data were extracted and charted and (5) Findings were analysed and reported thematically. Thirty-six papers were included for analysis, from 18 countries, including qualitative studies, trials, desktop and secondary data reviews and case studies. Examples of multi- and intersectoral action included collaboration between healthcare and community support systems, collaboration in providing supported housing and supportive community spaces for recovery, and linkages between biomedical and social spheres of care. Barriers included the dominance of mental health professions in delivering care, community-based stigmatising attitudes towards SMI. Multi- and intersectoral collaboration for SMI recovery requires investments in financing, education and coordination by a governing body.",https://www.cambridge.org/core/services/aop-cambridge-core/content/view/D06A74D6DCB331FD527B2B8FE1C8A1CC/S2054425123000109a.pdf/div-class-title-intersectoral-and-multisectoral-approaches-to-enable-recovery-for-people-with-severe-mental-illness-in-lmics-a-scoping-review-div.pdf,
37,"Nicole Paul, Carmine Galasso, Jack W. Baker",Household Displacement and Return in Disasters: A Review,2023,Natural Hazards Review,American Society of Civil Engineers,https://doi.org/10.1061/nhrefo.nheng-1930,,573,2026-05-27 20:41:01,review,10.1061/nhrefo.nheng-1930,1527-6988,,25,1,,,37,12.33,12,3,3,"Household displacement following disasters has become endemic in many areas worldwide, affecting at least 265 million people between 2008 and 2018. Although this figure includes short-term and potentially life-saving evacuations, there is ample evidence that not all households return after the emergency phase. Protracted displacement is associated with particularly negative consequences for the affected households and community. Yet, existing data on displacement duration are limited, and only a few disaster recovery models incorporate the multitude of factors beyond housing damage that are known to influence household return. This review synthesizes the current literature on disaster-induced displacement, including key terminology and context, the determinants of household return decisions, existing model-based approaches, and opportunities for future research. The identified key determinants of household return can be broadly organized into the following categories: physical damage to the built environment, psychological and social phenomena (e.g., attachment to place, social networks), household demographics (e.g., tenure, socioeconomic status), and pre- and postdisaster policies (e.g., housing reconstruction approach, design of aid programs).",https://ascelibrary.org/doi/pdf/10.1061/NHREFO.NHENG-1930,
